0,-200,88,0.000000
1,-200,5176,-0.000165
2,-200,10260,-0.000930
3,-200,15368,-0.002115
4,-200,20504,-0.003660
5,-200,25620,-0.005400
6,-200,30732,-0.007321
7,-200,35844,-0.009376
8,-200,40968,-0.011551
9,-200,46076,-0.013816
10,-200,51216,-0.016156
11,-200,56332,-0.018511
12,-200,61460,-0.020897
13,-200,66588,-0.023357
14,-200,71724,-0.025802
15,-200,76844,-0.028232
16,-200,81972,-0.030737
17,-200,87112,-0.033257
18,-200,92236,-0.035793
19,-200,97372,-0.038373
20,-200,102532,-0.040953
21,-200,107676,-0.043533
22,-200,112788,-0.046083
23,-200,117912,-0.048664
24,-200,123044,-0.051199
25,-200,128164,-0.053734
26,-200,133292,-0.056254
27,-200,138428,-0.058804
28,-200,143564,-0.061355
29,-200,148700,-0.063860
30,-200,153832,-0.066395
31,-200,158956,-0.068945
32,-200,164084,-0.071525
33,-200,169204,-0.074105
34,-200,174340,-0.076686
35,-200,179468,-0.079266
36,-200,184596,-0.081846
37,-200,189720,-0.084426
38,-200,194844,-0.087006
39,-200,199980,-0.089572
40,-200,205124,-0.092107
41,-200,210244,-0.094642
42,-200,215352,-0.097177
43,-200,220496,-0.099697
44,-200,225636,-0.102263
45,-200,230752,-0.104798
46,-200,235876,-0.107378
47,-200,241020,-0.109988
48,-200,246156,-0.112583
49,-200,251292,-0.115178
50,-200,256448,-0.117789
51,-200,261572,-0.120354
52,-200,266716,-0.122949
53,-200,271824,-0.125499
54,-200,276972,-0.128079
55,-200,282108,-0.130645
56,-200,287232,-0.133180
57,-200,292376,-0.135730
58,-200,297508,-0.138280
59,-200,302656,-0.140860
60,-200,307776,-0.143441
61,-200,312916,-0.146066
62,-200,318040,-0.148631
63,-200,323180,-0.151226
64,-200,328316,-0.153806
65,-200,333436,-0.156387
66,-200,338548,-0.158952
67,-200,343672,-0.161517
68,-200,348796,-0.164067
69,-200,353932,-0.166632
70,-200,359052,-0.169182
71,-200,364172,-0.171718
72,-200,369304,-0.174283
73,-200,374440,-0.176848
74,-200,379560,-0.179428
75,-200,384696,-0.182038
76,-200,389832,-0.184634
77,-200,395000,-0.187244
78,-200,400140,-0.189824
79,-200,405284,-0.192434
80,-200,410404,-0.194999
81,-200,415556,-0.197565
82,-200,420688,-0.200115
83,-200,425804,-0.202635
84,-200,430936,-0.205185
