0,-70,96,0.000000
1,-70,5188,-0.000060
2,-70,10276,-0.000270
3,-70,15364,-0.000615
4,-70,20452,-0.001020
5,-70,25528,-0.001455
6,-70,30628,-0.001950
7,-70,35700,-0.002445
8,-70,40788,-0.002955
9,-70,45868,-0.003495
10,-70,50952,-0.004020
11,-70,56040,-0.004560
12,-70,61120,-0.005055
13,-70,66220,-0.005595
14,-70,71296,-0.006120
15,-70,76372,-0.006645
16,-70,81460,-0.007186
17,-70,86548,-0.007711
18,-70,91636,-0.008251
19,-70,96720,-0.008761
20,-70,101808,-0.009316
21,-70,106900,-0.009856
22,-70,111992,-0.010441
23,-70,117080,-0.011011
24,-70,122168,-0.011611
25,-70,127244,-0.012181
26,-70,132348,-0.012796
27,-70,137440,-0.013426
28,-70,142520,-0.014041
29,-70,147624,-0.014686
30,-70,152716,-0.015331
31,-70,157804,-0.015946
32,-70,162900,-0.016561
33,-70,167996,-0.017191
34,-70,173092,-0.017806
35,-70,178180,-0.018406
36,-70,183264,-0.018976
37,-70,188356,-0.019576
38,-70,193448,-0.020146
39,-70,198528,-0.020747
40,-70,203620,-0.021362
41,-70,208712,-0.021977
42,-70,213804,-0.022607
43,-70,218884,-0.023237
44,-70,223988,-0.023852
45,-70,229064,-0.024467
46,-70,234144,-0.025082
47,-70,239224,-0.025697
48,-70,244324,-0.026297
49,-70,249396,-0.026912
50,-70,254488,-0.027542
51,-70,259568,-0.028172
52,-70,264652,-0.028817
53,-70,269744,-0.029447
54,-70,274836,-0.030077
55,-70,279916,-0.030707
56,-70,285004,-0.031352
57,-70,290084,-0.031967
58,-70,295176,-0.032597
59,-70,300256,-0.033212
60,-70,305332,-0.033842
61,-70,310412,-0.034488
62,-70,315500,-0.035133
63,-70,320596,-0.035778
64,-70,325684,-0.036408
65,-70,330780,-0.037068
66,-70,335868,-0.037713
67,-70,340944,-0.038343
68,-70,346024,-0.038988
69,-70,351100,-0.039618
70,-70,356176,-0.040248
71,-70,361264,-0.040878
72,-70,366340,-0.041508
73,-70,371416,-0.042123
74,-70,376508,-0.042738
75,-70,381584,-0.043323
76,-70,386676,-0.043923
77,-70,391752,-0.044493
78,-70,396836,-0.045078
79,-70,401928,-0.045663
80,-70,407016,-0.046248
81,-70,412108,-0.046818
82,-70,417184,-0.047403
83,-70,422264,-0.048019
84,-70,427360,-0.048634
85,-70,432452,-0.049264
86,-70,437544,-0.049909
87,-70,442616,-0.050524
88,-70,447716,-0.051169
89,-70,452808,-0.051814
90,-70,457900,-0.052459
91,-70,462980,-0.053089
92,-70,468072,-0.053719
93,-70,473168,-0.054334
94,-70,478252,-0.054949
95,-70,483328,-0.055549
96,-70,488416,-0.056149
97,-70,493508,-0.056764
98,-70,498600,-0.057364
99,-70,503676,-0.057964
100,-70,508764,-0.058579
101,-70,513840,-0.059209
102,-70,518912,-0.059839
103,-70,524016,-0.060469
104,-70,529104,-0.061099
105,-70,534184,-0.061745
106,-70,539256,-0.062390
107,-70,544360,-0.063050
108,-70,549448,-0.063710
109,-70,554536,-0.064355
110,-70,559612,-0.064985
111,-70,564704,-0.065630
112,-70,569796,-0.066260
113,-70,574888,-0.066905
114,-70,579980,-0.067535
115,-70,585060,-0.068165
116,-70,590148,-0.068810
117,-70,595240,-0.069470
118,-70,600332,-0.070130
119,-70,605420,-0.070805
120,-70,610500,-0.071450
121,-70,615576,-0.072110
122,-70,620664,-0.072785
123,-70,625756,-0.073445
124,-70,630860,-0.074105
125,-70,635948,-0.074751
126,-70,641036,-0.075411
127,-70,646116,-0.076056
128,-70,651208,-0.076686
129,-70,656300,-0.077331
130,-70,661392,-0.077946
131,-70,666484,-0.078576
132,-70,671576,-0.079191
133,-70,676664,-0.079821
134,-70,681752,-0.080451
135,-70,686828,-0.081081
136,-70,691908,-0.081711
137,-70,697012,-0.082386
138,-70,702088,-0.083031
139,-70,707180,-0.083691
140,-70,712264,-0.084366
141,-70,717352,-0.085011
142,-70,722444,-0.085671
143,-70,727528,-0.086316
144,-70,732608,-0.086961
145,-70,737692,-0.087621
146,-70,742768,-0.088252
147,-70,747860,-0.088882
148,-70,752932,-0.089512
149,-70,758012,-0.090127
150,-70,763096,-0.090742
151,-70,768176,-0.091342
152,-70,773260,-0.091927
153,-70,778352,-0.092482
154,-70,783444,-0.093052
155,-70,788536,-0.093637
156,-70,793620,-0.094207
157,-70,798696,-0.094792
158,-70,803776,-0.095377
159,-70,808864,-0.095977
160,-70,813948,-0.096577
161,-70,819028,-0.097207
162,-70,824116,-0.097837
163,-70,829204,-0.098467
164,-70,834288,-0.099112
165,-70,839380,-0.099742
166,-70,844460,-0.100372
167,-70,849544,-0.101032
168,-70,854632,-0.101662
169,-70,859724,-0.102293
170,-70,864800,-0.102938
171,-70,869880,-0.103568
172,-70,874968,-0.104228
173,-70,880060,-0.104873
