0,100,0,0
1,100,5,6
2,100,10,32
3,100,15,69
4,100,20,115
5,100,25,169
6,100,30,227
7,100,36,288
8,100,41,351
9,100,46,416
10,100,51,480
11,100,56,547
12,100,61,614
13,100,66,682
14,100,71,752
15,100,77,820
16,100,82,891
17,100,87,960
18,100,92,1029
19,100,97,1099
20,100,102,1168
21,100,107,1239
22,100,112,1309
23,100,118,1380
24,100,123,1449
25,100,127,1520
26,100,132,1590
27,100,137,1660
28,100,142,1731
29,100,147,1801
30,100,152,1874
31,100,157,1947
32,100,163,2019
33,100,168,2092
34,100,173,2163
35,100,178,2235
36,100,183,2306
37,100,188,2374
38,100,193,2443
39,100,198,2512
40,100,204,2582
41,100,209,2651
42,100,214,2723
43,100,219,2794
44,100,224,2865
45,100,229,2938
46,100,234,3009
47,100,239,3081
48,100,244,3153
49,100,250,3225
50,100,255,3297
51,100,260,3369
52,100,265,3441
53,100,270,3514
54,100,275,3585
55,100,280,3657
56,100,285,3725
57,100,291,3794
58,100,296,3865
59,100,301,3934
60,100,306,4004
61,100,310,4073
62,100,315,4143
63,100,320,4214
64,100,325,4285
65,100,331,4358
66,100,336,4429
67,100,341,4503
68,100,346,4576
69,100,351,4649
70,100,356,4724
71,100,361,4795
72,100,366,4866
73,100,371,4937
74,100,377,5008
75,100,382,5079
76,100,387,5150
77,100,392,5223
78,100,397,5294
79,100,402,5366
80,100,407,5438
81,100,412,5509
82,100,418,5583
83,100,423,5655
84,100,428,5727
85,100,433,5800
86,100,438,5872
87,100,443,5947
88,100,448,6020
89,100,453,6092
90,100,459,6164
91,100,464,6234
92,100,469,6307
93,100,474,6378
94,100,479,6449
95,100,484,6521
96,100,489,6592
97,100,493,6666
98,100,498,6740
99,100,504,6812
100,100,509,6886
101,100,514,6958
102,100,519,7030
103,100,524,7102
104,100,529,7173
105,100,534,7245
106,100,539,7317
107,100,545,7388
108,100,550,7460
109,100,555,7531
110,100,560,7603
111,100,565,7675
112,100,570,7747
113,100,575,7819
114,100,580,7891
115,100,585,7963
116,100,591,8035
117,100,596,8107
118,100,601,8179
119,100,606,8251
120,100,611,8324
121,100,616,8396
122,100,621,8469
123,100,626,8543
124,100,632,8615
125,100,637,8688
126,100,642,8759
127,100,647,8831
128,100,652,8902
129,100,657,8975
130,100,662,9049
131,100,667,9122
132,100,672,9197
133,100,677,9271
134,100,682,9343
135,100,687,9415
136,100,692,9486
137,100,697,9558
138,100,702,9629
139,100,707,9700
140,100,712,9771
141,100,718,9843
142,100,723,9916
143,100,728,9989
144,100,733,10062
145,100,738,10136
146,100,743,10208
147,100,748,10280
148,100,753,10353
149,100,759,10426
150,100,764,10500
151,100,769,10572
152,100,774,10646
153,100,779,10719
154,100,784,10791
155,100,789,10863
156,100,794,10934
157,100,800,11006
158,100,805,11079
159,100,810,11150
160,100,815,11222
161,100,820,11293
162,100,825,11367
163,100,830,11441
164,100,835,11515
165,100,839,11591
166,100,845,11665
167,100,850,11739
168,100,855,11814
169,100,860,11888
170,100,865,11959
171,100,870,12031
172,100,875,12100
173,100,880,12172
174,100,886,12243
175,100,891,12315
176,100,896,12387
177,100,901,12459
178,100,906,12531
179,100,911,12603
180,100,916,12676
181,100,921,12749
182,100,926,12821
183,100,932,12895
184,100,937,12968
185,100,942,13040
186,100,947,13114
187,100,952,13187
188,100,957,13259
189,100,962,13330
190,100,967,13400
